symbol	log2FoldChange	padj
RCC1L	0.0558316015225702	0.809465920103861
SEBOX	-0.75670136351028	NA
SNORD39	0.14932972020647	NA
MIR223HG	0.736525546739946	NA
SNORD28	-0.350110269751848	NA
ensembl	-1.22441299073929	NA
MIR6889	1.35627713525384	NA
CICP15	-0.0701656133428122	NA
RN7SL545P	NA	NA
SPDYE10P	0.168991202335692	NA
ZYXP1	NA	NA
IGHV2-70	NA	NA
SNORA16A	0.130009598266538	NA
FAM74A4	-0.535133584104864	NA
RNU2-1	0.226911082560028	0.217968140247637
DGKK	-0.0551591734244512	NA
Metazoa_SRP	-0.0903596530163437	NA
DUX4L24	NA	NA
RIMBP3B	0.143555092219808	NA
PI4KAP1	0.0786313597690609	NA
Y_RNA	-0.237630576471133	NA
PCCA-DT	-0.0345588450688565	0.93546631170795
ensembl	-0.354933772157029	NA
RNU6-866P	0.814160869709723	NA
TBC1D3	0.232764987787631	NA
ensembl	-0.535133584104864	NA
H4C6	-0.564135594005412	NA
MIR378J	-0.218683560754741	NA
MIR6867	-0.407444143314773	NA
ensembl	NA	NA
RN7SL719P	0.907534432320213	NA
SNORD109A	2.0388845785505	NA
H2BC17	0.160746315498564	0.304768262813971
ensembl	-0.535133584104864	NA
ensembl	0.907534432320214	NA
RN7SL625P	NA	NA
TBC1D3J	0.00402175460240157	NA
LINC02371	0.620814030793352	NA
Metazoa_SRP	0.189727108742811	NA
RN7SKP236	0.907534432320214	NA
RNA5SP526	-0.928442795330491	NA
MYO5BP1	0.907534432320213	NA
Metazoa_SRP	-0.5351425921095	NA
ensembl	2.46382963093556	NA
MIR6761	-0.456443861858734	NA
Metazoa_SRP	0.293188574653609	NA
Metazoa_SRP	0.181715111909179	NA
MIR486-1	-0.501012163036876	NA
ensembl	NA	NA
Metazoa_SRP	0.186200424135799	NA
MIR7974	-1.34357609124116	NA
U4	1.12036627465864	NA
ensembl	NA	NA
ensembl	NA	NA
CCL23	0.058212327701093	NA
ensembl	NA	NA
Metazoa_SRP	-0.285854909606538	NA
RN7SL627P	-1.85139148543403	NA
KRTAP7-1	-1.84685105965739	NA
H3C6	0.121945041685162	0.728479071225877
TRBV12-3	NA	NA
U2	-1.09610829891119	NA
RNA5SP527	NA	NA
ensembl	0.214159296225056	NA
PRAMEF27	2.1788936669486	NA
MIR6128	NA	NA
Metazoa_SRP	NA	NA
ensembl	-0.535133584104864	NA
Y_RNA	NA	NA
Metazoa_SRP	-0.0753802166768208	NA
MIR6768	0.207631090582622	NA
TBC1D3B	0.465943789052824	NA
MIR6078	NA	NA
NPHP3-ACAD11	-0.0112803160384891	0.967593648497992
MIR6772	NA	NA
ensembl	-1.70057884595894	NA
ensembl	NA	NA
MIR6762	0.436054549175099	NA
APONP	0.876598878207341	NA
MIR7152	NA	NA
LINC01297	0.152069667366451	NA
ensembl	-0.535133584104864	NA
MIR6788	-0.5351425921095	NA
Metazoa_SRP	2.33380674964702	NA
ensembl	-0.733012311260228	NA
Metazoa_SRP	-0.0143079169690096	NA
RN7SL422P	-0.851950700034665	NA
Metazoa_SRP	NA	NA
U2	0.119265991173963	0.888610630062967
ensembl	-0.289187779160264	NA
ensembl	NA	NA
ensembl	NA	NA
ensembl	NA	NA
Metazoa_SRP	NA	NA
ensembl	0.191707808229712	NA
SEPTIN14P17	0.665963864100246	NA
ensembl	0.876598878207341	NA
ZKSCAN2-DT	-0.00152217987732102	NA
KRT89P	-0.213044279614895	NA
MIR7150	0.818619002408337	NA
TBC1D3I	0.0673509807460867	NA
ensembl	0.0870510102974748	NA
MIR8083	-0.928442795330491	NA
TEX28P1	0.0427753050440196	NA
RN7SL600P	0.23994202464393	NA
Y_RNA	-0.535138088107182	NA
MIR6771	0.505478763418374	NA
BSNDP2	NA	NA
MIR6735	0.570801394074643	NA
RNU11	-0.0320194085580867	0.931279262680229
Y_RNA	NA	NA
PTCHD3P1	0.907534432320214	NA
MIR6750	-1.10981550179158	NA
MIR6876	0.968092024510283	NA
MIR8056	NA	NA
H2AC12	0.00226697043613521	0.994964456419546
SNORA17A	-0.268639713256119	NA
MIR8052	NA	NA
ensembl	NA	NA
ZNF280B	0.0237536543868067	NA
Y_RNA	NA	NA
ALOXE3P1	0.00945009304326386	0.970642408620105
RN7SL166P	0.614405542944838	NA
MIR6753	-1.37348346232386	NA
MLLT6	NA	NA
GXYLT1P4	-0.501012163036876	NA
HMGB1P24	-0.251314416906176	NA
RNU6-538P	-0.535138088107182	NA
ensembl	-0.623004600710964	NA
TP53TG3E	NA	NA
MIR8086	1.62124631470571	NA
Metazoa_SRP	-0.501012163036876	NA
SNORD25	-0.163548786653252	NA
BSNDP1	NA	NA
PPP4R3B	-0.0147125054393195	0.961748346109649
ensembl	-0.633912354062201	NA
PPP1R26P3	-0.851950700034665	NA
SEPTIN7P15	0.701889114235716	NA
PDE4DIPP5	-1.46740590775678	NA
SYNRG	-0.0335756075193315	0.910878945014157
MIR6825	-0.683974964612529	NA
U6	-0.535133584104864	NA
ensembl	NA	NA
Metazoa_SRP	1.46660736073861	NA
ensembl	NA	NA
SNORD50B	-0.557055394432417	NA
NUDT18	0.0451889089997775	NA
SNORD91B	0.477589481833388	NA
RN7SL296P	-1.27613795033934	NA
MIR6766	0.944656438563092	NA
MIR6782	1.27252487967233	NA
U7	-0.5351425921095	NA
MIR6504	0.891040748442121	NA
mirbase	-0.481718047005864	NA
ZNF2	0.0879484611913033	NA
GAGE2E	0.0880473049127882	NA
H4C13	-0.170157909256014	NA
SNORD116-22	0.438502854240659	NA
RN7SL203P	0.783388662523485	NA
PDE4DIPP2	0.0753435502353584	0.841775164500944
RN7SL663P	0.249679536725762	NA
ensembl	NA	NA
SEC22B3P	-0.0859058438315792	NA
MIR6888	-1.18453601216759	NA
SCARNA16	0.182698539802812	NA
SNX18P5	0.0517686972955874	NA
ensembl	-1.15295067028301	NA
CCL16	2.51644690787229	NA
U3	0.907534432320214	NA
TRBV12-5	NA	NA
ensembl	NA	NA
MIR6814	0.390525851561808	NA
MIR6815	0.842525090252173	NA
FRG2MP	0.0685514656740416	NA
U6	0.806314562970034	NA
LENG9	0.13410593882978	NA
MIR6740	0.246953254352632	NA
MIR6745	-0.0351852221305113	NA
LINC02826	-0.287222959696853	NA
Metazoa_SRP	-0.256096433449552	NA
RNA5-8SN3	NA	NA
U2	0.2500462794003	0.544082029179235
H2AC15	0.211484481684237	0.18363836187635
Metazoa_SRP	0.907534432320213	NA
LINC00547	0.142181578597904	NA
ensembl	-0.386211627486826	NA
RNU1-68P	NA	NA
RN7SL544P	NA	NA
ensembl	0.868923195023168	NA
MIR4734	0.231792424339838	NA
FAM242F	0.304342071155201	NA
TRBV16	NA	NA
ensembl	NA	NA
MRPS31P1	NA	NA
MIR6511A1	NA	NA
ensembl	NA	NA
U7	NA	NA
MIR6780A	1.52808462673643	NA
Metazoa_SRP	0.186200424135799	NA
RNVU1-26	0.0487115056598829	NA
Metazoa_SRP	0.868923195023168	NA
LINC02340	-0.0416756557990643	0.902774552155965
CCL4	NA	NA
RNA5SP528	-0.211338657196557	NA
ensembl	-0.258330221595019	NA
Metazoa_SRP	NA	NA
PDCD6IPP1	0.243164229021087	NA
SPDYE19P	0.504355799769599	NA
MIR5787	0.876598878207341	NA
MIR8088	-0.5351425921095	NA
RN7SL680P	-0.5351425921095	NA
FGD5P1	0.0931984072231372	NA
PRAG1	-0.345873501829214	0.019060828284259
MIR6503	NA	NA
Metazoa_SRP	-0.5351425921095	NA
C7orf77	0.521357565154259	NA
ensembl	0.486697638748436	NA
MIR6868	0.0894008167112105	NA
Metazoa_SRP	-0.501012163036876	NA
ensembl	NA	NA
MIR6124	1.75098159293287	NA
MIR1299	-0.768744028012934	NA
H3C11	-0.00696373097867978	NA
CCL18	NA	NA
MIR6770-3	NA	NA
FCGBP	-0.0395691120730989	NA
HNF1B	-0.0820001819898826	0.820439605533594
MIR6882	-0.686159081119285	NA
ensembl	-0.535133584104864	NA
VN1R18P	0.181715111909179	NA
MIR6862-1	0.200320407672642	NA
MIR6859-3	0.0540962549007065	NA
PTGER4P2-CDK2AP2P2	-0.469124139714958	NA
MIR6085	NA	NA
MIR548O2	0.624959132479091	NA
MIR7852	NA	NA
MIR6809	0.868923195023168	NA
Metazoa_SRP	-0.215344759588097	NA
MIR6130	NA	NA
IGHV3-54	NA	NA
C17orf98	0.168334702290612	NA
LINC01730	0.250177547890293	NA
ensembl	NA	NA
U7	NA	NA
H3P25	NA	NA
MIR6718	NA	NA
MIR6804	0.414283354001868	NA
FAM236A	NA	NA
MIR6508	0.729568665469556	NA
SNORD115-26	NA	NA
SNORD116-4	-0.0411122852446688	NA
RNVU1-19	0.300363275650716	0.482436017181712
STPG3-AS1	0.0762607273441177	NA
ELOA3CP	0.38823663481745	NA
RN7SKP175	NA	NA
ensembl	1.16900941822213	NA
SEPTIN7P12	-0.419066695820169	NA
GRIFIN	-1.24140963818094	NA
PDE4DIPP4	-0.0583529569014283	0.832254479613888
Metazoa_SRP	-0.545922490931223	NA
RN7SL341P	0.868923195023168	NA
ensembl	1.50161495574172	NA
XKR5	-0.145317921357869	NA
VN1R7P	-1.07641167608787	NA
ANAPC1P5	-0.371565967695264	NA
DUX4L21	NA	NA
U2	0.199502044097608	0.682235251568366
FLJ16779	-0.24410036420463	NA
ensembl	0.907534432320213	NA
U1	NA	NA
ensembl	0.155208251094076	NA
U7	1.46415987797268	NA
MIR6793	0.404061463230181	NA
Metazoa_SRP	0.776984232865214	NA
RBM22P6	1.55932397809557	NA
ensembl	-0.203481226599998	NA
MIR6851	-0.313707927599913	NA
MIR6796	-1.02059531295127	NA
RN7SL313P	-1.05010339790593	NA
ensembl	-0.501012163036876	NA
SNORD112	NA	NA
H4C7	0.581697111433722	NA
ensembl	NA	NA
ensembl	0.907534432320213	NA
MIR6839	-0.229224131800575	NA
MIR6744	NA	NA
MIR8076	0.399717875889494	NA
Metazoa_SRP	-0.281993057776808	NA
CCL15-CCL14	-0.0298964943900198	NA
ensembl	NA	NA
MT1IP	-0.540410989552365	NA
MIR6724-4	NA	NA
ensembl	-0.178598824174984	NA
UBE2Q2P6	-1.3068403617869	NA
Metazoa_SRP	0.186200424135799	NA
AATF	-0.293744059908104	NA
MIR3648-1	NA	NA
MIR6795	0.47863510013583	NA
H2BC9	0.066465005208452	NA
H3C1	0.168071538568216	0.130583045238849
CCL15	-0.3823061116515	NA
LYZL6	0.143408364973209	NA
MIR6088	0.868923195023168	NA
TRBV14	NA	NA
Y_RNA	0.769039133313182	NA
IGHV3-79	-0.535133584104864	NA
ZNF516-DT	-2.17081379891791	NA
SLC2AXP1	-0.5351425921095	NA
MIR6505	1.17881861272691	NA
OR4G6P	-0.535133584104864	NA
HNRNPCL2	0.777346995717875	NA
RN7SL185P	NA	NA
OR7G15P	NA	NA
Metazoa_SRP	NA	NA
MIR8064	0.425731842445145	NA
TRBV10-3	NA	NA
RIMBP3	0.184929019573881	NA
EIF5P2	-2.69965810867048	NA
RN7SL736P	-0.733492854685656	NA
Metazoa_SRP	-0.786172966968577	NA
MIR8082	NA	NA
HTR1DP1	-1.48028000946416	NA
MIR6500	-0.501012163036876	NA
MIR6818	1.57161738836808	NA
ensembl	NA	NA
CHEK2P1	-0.846754341524062	NA
ARHGAP23	-0.812907628186729	NA
TUBGCP5	0.0410308616651998	0.903671952914107
MIR6068	-1.22234596323866	NA
Metazoa_SRP	-0.535133584104864	NA
MIR941-5	-0.413905349221043	NA
LINC01742	0.141424719144195	NA
Metazoa_SRP	-0.5351425921095	NA
ensembl	NA	NA
MIR6720	0.907534432320213	NA
MIR7975	NA	NA
MIR8054	NA	NA
PICSAR	-0.248658442606089	NA
5_8S_rRNA	-0.139913458210844	NA
RN7SL43P	-0.192812649314764	NA
Metazoa_SRP	-0.436663431710365	NA
IKBKGP1	0.172114615319075	NA
U2AF1L5	-0.00708213084741479	0.987864058131975
PRSS2	-0.971427728551906	NA
U3	0.907534432320213	NA
Metazoa_SRP	1.18445943358119	NA
Y_RNA	NA	NA
NAPGP2	0.876598878207341	NA
ensembl	0.276974277498505	NA
Metazoa_SRP	NA	NA
ensembl	0.120658199737815	NA
MIR6807	0.178986161194943	NA
REXO1L11P	-0.292305215838923	NA
Y_RNA	0.463673835488852	NA
7SK	NA	NA
ensembl	0.0126966660671617	NA
MRPL57P3	0.876598878207341	NA
ensembl	NA	NA
EIF3FP1	0.114106450133792	NA
ensembl	-0.186037826302469	NA
MIR6724-1	NA	NA
TBC1D3F	-0.291015917941757	NA
ensembl	NA	NA
RN7SL210P	-0.942472152073589	NA
MIR6880	-0.0690749846489093	NA
ensembl	NA	NA
SPATA31A3	NA	NA
ensembl	-0.501012163036876	NA
Metazoa_SRP	-0.0429823102694714	NA
Metazoa_SRP	-0.501012163036876	NA
ensembl	0.274043885234827	NA
Y_RNA	0.868923195023168	NA
RN7SL327P	NA	NA
SIK1B	0.0191804875542083	NA
SNORA24	0.0222357636581316	NA
SNORD27	-0.327776463785902	NA
Metazoa_SRP	0.806314562970034	NA
ensembl	0.98534858312319	NA
REXO1L12P	NA	NA
RN7SL301P	NA	NA
ensembl	-0.535138088107182	NA
ensembl	-0.535133584104864	NA
DUSP14	0.229802450267855	NA
RNU12	-0.071789669837587	0.87605276200816
MIR4477A	-0.105968697428804	NA
RN7SL197P	0.530837390123952	NA
RNA5SP440	0.0590039672864551	NA
SPATA31A7	NA	NA
UHRF1	-0.0322962836930135	0.911132212825039
ORAI1	0.0211372892598006	0.957355512692923
DUX4L13	NA	NA
RN7SL711P	1.43722971294245	NA
ensembl	0.49651098685072	NA
IGKV2OR2-10	NA	NA
ensembl	NA	NA
ensembl	-0.990260863423945	NA
STMN1P1	-0.15527668316557	NA
SLC23A4P	-0.0757290183350419	NA
CCL4L2	NA	NA
ensembl	NA	NA
CRYAA2	-0.256077498363911	NA
MIR7156	-0.501012163036876	NA
MIR7976	0.806314562970034	NA
CCL3L1	0.186200424135799	NA
RN7SL620P	0.208153858123244	NA
ensembl	-0.354820058267045	NA
SNORA70	1.15562404043734	NA
FAM230F	-0.356972291932228	NA
Metazoa_SRP	-0.851950700034665	NA
ensembl	0.0340469429474956	NA
MIR6747	0.903540492025944	NA
U4	0.134838450403099	NA
ensembl	NA	NA
THBS1-IT1	2.58591722560691	NA
FUT8-AS1	-0.0118408227301928	NA
OR13C2	-0.960913675904793	NA
Metazoa_SRP	-0.501012163036876	NA
MIR6855	-0.21476362998079	NA
MIR6133	0.808755639200674	NA
U6	NA	NA
ensembl	NA	NA
WHAMMP3	0.0438222181283547	NA
MIR548AY	0.121344910259137	NA
ensembl	-0.147694314044925	NA
MIR1264	NA	NA
GGTLC5P	2.68032339544553	NA
SNORA17B	0.515962148516789	NA
MIR5739	NA	NA
DUX4L20	NA	NA
RN7SL1	0.15283844119333	0.925811250442945
MIR6871	0.201714320433415	NA
ELMO2P1	NA	NA
MIR6090	NA	NA
Y_RNA	0.024614352014385	NA
ensembl	0.907534432320213	NA
H4C9	0.0024899260922716	NA
MIR6794	1.67221678292011	NA
U6	NA	NA
ensembl	0.612227851145084	NA
ensembl	1.70553270283044	NA
Metazoa_SRP	NA	NA
RN7SL820P	-0.0557465638331672	NA
Metazoa_SRP	-0.4455028223552	NA
ANKRD20A3P	0.0376501848374989	NA
LINC00226	NA	NA
Metazoa_SRP	0.35289559394689	NA
MIR8057	-0.5351425921095	NA
ensembl	NA	NA
ensembl	NA	NA
PIK3R6	0.203039702706461	NA
ensembl	NA	NA
TADA2A	0.152420133850663	NA
OR4E1	-1.1675298545823	NA
LINC02809	0.0398815433252951	0.916242815885211
MIR6799	0.649548498388851	NA
RN7SL126P	0.929674422493748	NA
KCNE1B	-0.378119630618493	NA
RBBP4P3	0.00361191290584065	NA
FRG1HP	0.0306864851855128	0.922657631080708
PIP4K2B	0.0331660649088636	0.928899454523013
ensembl	NA	NA
RN7SKP251	-0.623004600710964	NA
MIR6511A3	NA	NA
SNORD107	0.774019896191924	NA
OR8G7P	0.301053281335803	NA
GTF2IP8	-0.504340296969692	NA
MIR8079	NA	NA
MIR2909	NA	NA
MIR6858	1.21585196908484	NA
MIR668	NA	NA
Metazoa_SRP	2.41699175063248	NA
Metazoa_SRP	1.55932397809557	NA
MIR145	NA	NA
U3	0.473882795742659	NA
H2AC14	0.112848539865645	0.637929702239462
U7	-1.21480933685922	NA
UBE2NL	0.603528186600093	NA
CNTNAP3P2	-0.0233344003564722	NA
Metazoa_SRP	-0.501012163036876	NA
LINC01879	0.698997034802967	NA
ensembl	NA	NA
FLJ36000	0.237105770995298	NA
VN1R9P	-0.328390395225602	NA
MIR6835	-0.0740457775791128	NA
TRBV13	NA	NA
CCL14	0.398822931961259	NA
H2BC3	-0.215253509319223	NA
ensembl	NA	NA
IGLL4P	NA	NA
FAM25C	-0.0715405498546772	NA
RNA5SP529	NA	NA
FKBP4P8	0.12919346749947	NA
ensembl	-0.329208627706666	NA
LINC00540	-0.251610990312699	NA
MIR548AZ	NA	NA
MIR6829	-1.08947845773348	NA
Metazoa_SRP	NA	NA
ensembl	NA	NA
ensembl	-0.0584544278849497	NA
BMS1P14	-0.0151213057534056	NA
ensembl	0.790986024718216	NA
RN7SL462P	NA	NA
Metazoa_SRP	-0.501012163036876	NA
ensembl	0.0874980167373371	NA
ensembl	0.750570149113494	NA
SNX19P4	-1.22234596323866	NA
Metazoa_SRP	-0.803523930619906	NA
REXO1L10P	0.795425323864304	NA
RN7SL453P	NA	NA
PCDHGB9P	0.648669855946024	NA
Y_RNA	NA	NA
PCDHGB5	0.141863639833332	0.545130535564782
HERC2P2	0.28771076297485	NA
TRBV18	NA	NA
RN7SL565P	NA	NA
IGKV1D-13	-0.5351425921095	NA
Metazoa_SRP	-0.39213609476328	NA
MIR6895	0.56730928716717	NA
MRPL30P1	-2.04802292815197	NA
RNU6-467P	0.189390782232871	NA
MIR8055	NA	NA
SPATA31A5	NA	NA
MIR6737	-0.310150841509201	NA
RN7SL322P	-0.623004600710964	NA
PHBP6	0.181715111909179	NA
U2	0.0642150633402912	0.865115313017479
TRBV11-3	NA	NA
MIR6893	-0.563622253221784	NA
RNA5SP411	0.186201896190056	NA
RAB7B	0.482051502548481	NA
Metazoa_SRP	NA	NA
ensembl	0.505478763418374	NA
SNORD64	-0.134443788047411	NA
MIR6499	NA	NA
7SK	0.177180186351985	NA
MIR7154	0.907534432320213	NA
MIR6769A	0.853875058404721	NA
ensembl	-0.418901429165128	NA
ensembl	NA	NA
DACH1	-0.163741635691437	0.233420449182898
Metazoa_SRP	0.453114113203466	NA
KRTAP12-6P	-0.5351425921095	NA
RN7SL856P	-0.498224712316083	NA
MIR6083	0.665963864100246	NA
ensembl	0.403440485672197	NA
Metazoa_SRP	-0.501012163036876	NA
ensembl	NA	NA
ensembl	0.907534432320213	NA
IGKV1OR1-1	NA	NA
ensembl	1.55932397809557	NA
ensembl	-0.359582663184355	NA
ensembl	-0.535133584104864	NA
ensembl	-0.535133584104864	NA
ensembl	NA	NA
Y_RNA	-0.584253010501135	NA
TRAJ36	NA	NA
RPS29P32	NA	NA
ensembl	NA	NA
CSPG4P10	-0.0630938317934843	NA
MIR7111	-0.0854799404276606	NA
Metazoa_SRP	NA	NA
YWHAEP7	-0.273623956813294	NA
PRSS47	-0.0651057877395083	NA
ensembl	NA	NA
Y_RNA	0.189390782232871	NA
Metazoa_SRP	0.850786016544882	NA
ensembl	0.632806767245252	NA
MIR7158	NA	NA
Metazoa_SRP	0.244835342402796	NA
Metazoa_SRP	-0.804528209250641	NA
PADI6	0.136102740094681	NA
MIR6821	0.500829185919817	NA
RN7SL192P	-0.0960819037206448	NA
Metazoa_SRP	-0.501012163036876	NA
MIR8073	NA	NA
MIR6752	-0.501012163036876	NA
MIR6780B	-0.0191077395964592	NA
ensembl	-0.0570883049624683	NA
IGHV4-4	-0.692636296982923	NA
LINC02227	-0.136102042131249	NA
Metazoa_SRP	-0.501012163036876	NA
ensembl	-0.587641662523724	NA
SNORD26	-0.0669510313305557	NA
MRGPRX8P	1.79014743360191	NA
Metazoa_SRP	0.155277549136567	NA
TRBV15	NA	NA
Metazoa_SRP	-0.0907383914751657	NA
MIR7159	NA	NA
MIR6730	NA	NA
CDRT15P6	0.0879677762423253	0.795314216823304
MIR6127	0.868923195023168	NA
Metazoa_SRP	-0.684840099791783	NA
PMS2P10	0.612514339267936	NA
SNORD115-46	NA	NA
MIR6715A	0.14932972020647	NA
ensembl	-0.897227840982672	NA
5S_rRNA	NA	NA
MIR7151	-0.501012163036876	NA
MIR6729	0.135002922789958	NA
5_8S_rRNA	-1.67460229406321	NA
ensembl	0.93107344995302	NA
MIR6074	-0.501012163036876	NA
ensembl	NA	NA
Metazoa_SRP	-1.03904124911793	NA
RN7SL238P	NA	NA
RAB28P4	-0.728156301570588	NA
Y_RNA	1.4141382146176	NA
H2AC16	0.126522910507571	0.693283963721454
DUX4L14	NA	NA
MIR7106	0.0417971009272833	NA
MIR8080	NA	NA
Metazoa_SRP	-1.41634698341551	NA
ensembl	NA	NA
MIR6797	0.111965052378051	NA
PLCE1P1	NA	NA
MIR4509-1	NA	NA
GSTT4	1.37729970032288	NA
TRBV12-4	NA	NA
Metazoa_SRP	NA	NA
RN7SL769P	0.255584425776825	NA
MIR7848	0.876598878207341	NA
DUX4L23	NA	NA
ensembl	0.263076034901913	NA
H4C5	0.158725477398056	0.274483636428606
HYDIN2	-0.133156544784724	NA
Metazoa_SRP	0.907534432320213	NA
ensembl	-0.0548030366444872	NA
REXO1L2P	-1.33663019887554	NA
DUSP12P1	-2.95571915950207	NA
Metazoa_SRP	0.928453897074195	NA
RNA5SP412	0.186200424135799	NA
TEX28P2	-0.109426043862531	NA
MIR3179-4	NA	NA
RMRP	0.326779622824784	0.820439605533594
RNU6-1192P	NA	NA
MIR8071-2	NA	NA
RN7SL796P	-0.5351425921095	NA
SNORA71	0.20695683625242	NA
ensembl	NA	NA
Metazoa_SRP	0.403065104626684	NA
EEF1A1P42	1.43302992076209	NA
RNA5SP530	0.842347009251402	NA
Metazoa_SRP	-0.0340207841023599	NA
MIR6763	0.106215565638366	NA
GTF2IP1	0.155437978276894	NA
MIR6779	NA	NA
HNRNPCL3	-0.764475413947392	NA
RN7SL88P	0.644793474621826	NA
MIR8084	NA	NA
ensembl	-0.535133584104864	NA
STAG3L2	0.061744588980194	0.719394502033409
MIR6131	0.255380506812571	NA
H2AC8	0.11314974704685	0.699663970631851
ensembl	NA	NA
PRSS3P3	0.277761660383225	NA
RNU2-4P	-0.364603204889184	NA
CCL3-AS1	NA	NA
SNORD49B	0.094858535547806	NA
ANKRD20A21P	0.0323645503642816	NA
Metazoa_SRP	0.876598878207341	NA
ensembl	0.652280540325862	NA
MIR6089	NA	NA
ensembl	NA	NA
Metazoa_SRP	0.291178067365463	NA
ensembl	NA	NA
Metazoa_SRP	-0.215863739777154	NA
MIR6509	-0.188290496150796	NA
Metazoa_SRP	0.208153858123244	NA
LINC00235	0.0342214060075835	NA
LINC00869	-0.0382296272645329	NA
TYW1B	-0.0471527862485313	0.798587728906654
F8A3	-0.852338383090038	NA
TOMM40P1	-0.0284413411495757	NA
H4C4	-0.0332029730427469	NA
PIGW	NA	NA
Metazoa_SRP	0.486697638748436	NA
GAPDHP41	0.263256887801877	NA
SNORA9	-0.017532138557928	NA
ensembl	-1.71038332002838	NA
SNORD22	-0.138939410477449	0.87605276200816
RN7SL270P	0.0106080393801917	NA
LINC01632	-1.3101773963786	NA
MIR8063	NA	NA
RPPH1	0.243433029841023	NA
SDR42E1P2	NA	NA
SPANXA2-OT1	-0.0376157985093771	NA
ensembl	NA	NA
H2BC7	0.112418840519893	0.636170173006818
GTSE1-DT	0.0932383479196139	NA
Metazoa_SRP	0.115850942414201	NA
RNU1-5P	-1.5642253012366	NA
MIR3118-3	NA	NA
U2	-0.456443861858734	NA
MIR6784	0.366010413855706	NA
Metazoa_SRP	-1.39623572851254	NA
CICP28	1.77972141442505	NA
MIR7854	-1.29855160652985	NA
PCGF2	0.116027813326033	0.643557061461334
FAM74A7	-0.535133584104864	NA
MIR6833	NA	NA
RN7SL556P	0.532361833027128	NA
LHX1-DT	0.149264981535612	NA
ensembl	1.01541835789705	NA
DUX4L22	NA	NA
FAM243B	-1.29855160652985	NA
IGHV1OR21-1	0.907534432320213	NA
LINC02881	-0.0134719831148077	NA
RN7SL489P	NA	NA
ATP5F1AP10	-0.928442795330491	NA
ensembl	NA	NA
Metazoa_SRP	-0.535133584104864	NA
ensembl	NA	NA
7SK	NA	NA
ensembl	NA	NA
GOLGA6L6	-0.792841146092967	NA
SPDYE20P	0.862345687337574	NA
RNU6-489P	NA	NA
RNU1-6P	NA	NA
CICP25	NA	NA
NPAP1P7	-1.11585190207532	NA
SRCIN1	0.0612531689331069	0.811047376000705
NEK2P1	-1.14074534182105	NA
SNORD49A	0.206634464306963	NA
Metazoa_SRP	1.3938622354162	NA
MIR6724-3	NA	NA
Metazoa_SRP	0.333432779599774	NA
MIR8058	NA	NA
MIR8053	NA	NA
MIR6881	0.14932972020647	NA
Metazoa_SRP	0.810336801867568	NA
GPR179	-0.0837694419226818	NA
MIR6891	1.50161495574172	NA
SEC22B4P	-0.0740731598676816	NA
H2BP5	NA	NA
5S_rRNA	-0.0255562481901037	NA
ensembl	-0.684840099791783	NA
RNA5SP531	NA	NA
REXO1L6P	NA	NA
REXO1L5P	-1.00403969682661	NA
mirbase	NA	NA
KDM5DP1	-1.57805619706332	NA
MARCKS	0.103546084370896	0.785635472653859
ensembl	NA	NA
Metazoa_SRP	-0.0612613932871451	NA
LINC02338	0.153850493059567	NA
CEBPB-AS1	0.192214248870937	NA
RN7SL473P	0.251086252727331	NA
Metazoa_SRP	1.49764186609192	NA
ensembl	0.0675012338798868	NA
ZNF670	0.0234843167964823	0.949768698741212
RN7SL286P	NA	NA
ensembl	NA	NA
RN7SL628P	NA	NA
ensembl	-1.11827249128906	NA
ensembl	0.907534432320214	NA
Metazoa_SRP	NA	NA
MIR6894	-0.132449203087639	NA
MIR6165	NA	NA
PKD1L3	-0.292487163093373	NA
RN7SL321P	-0.980638646724018	NA
SAGE3P	-0.73687784828017	NA
5S_rRNA	NA	NA
ensembl	0.226237984805255	NA
GPIHBP1	-1.33298044566073	NA
ensembl	-0.677772469776738	NA
RN7SL802P	-0.501012163036876	NA
BSNDP3	NA	NA
Metazoa_SRP	0.49651098685072	NA
SNORD65	-0.258092655051742	NA
OR52Q1P	NA	NA
RN7SL495P	NA	NA
OFD1P16Y	-0.535138088107182	NA
MIR8078	1.36791821200702	NA
ensembl	-0.92682389512954	NA
LINC01796	-0.379914313490866	NA
NF1P10	0.753919098676544	NA
PNMA8C	0.878119581888204	NA
MIR8077	-0.535138088107182	NA
ZNF630-AS1	-0.898909061576206	NA
ensembl	-0.319685145320904	NA
ensembl	0.876598878207341	NA
OR13C5	0.665115319879262	NA
GOLGA8IP	-0.339056530490293	NA
ensembl	0.908736990289822	NA
ensembl	NA	NA
ensembl	-0.200412727239068	NA
MIR6134	NA	NA
ensembl	NA	NA
ensembl	NA	NA
Metazoa_SRP	0.0214507433134337	NA
RN7SL428P	-0.157463820181915	NA
ensembl	0.149667325748801	NA
NEFL	0.175998989386619	NA
MIR6806	-1.51913786557967	NA
MIR7845	0.306281270303022	NA
RN7SL575P	0.480817326777253	NA
Metazoa_SRP	0.266871043128406	NA
ensembl	0.265037465233889	0.0596150687138284
Y_RNA	-1.71038332002838	NA
Metazoa_SRP	-0.094167794439869	NA
RNVU1-4	0.0152212165031083	NA
U6	NA	NA
Metazoa_SRP	0.186201896190056	NA
Metazoa_SRP	0.155008873913526	NA
PGM5P3-AS1	-0.0157946417326011	NA
CCL3	0.806329657502119	NA
